ID Year weak_two_nv_1st
deal_1247 1962 NA
deal_1248 1962 NA
deal_1249 1962 NA
deal_1250 1962 NA
deal_1251 1962 NA
deal_1252 1962 NA
deal_1253 1962 NA
deal_1254 1962 NA
deal_1255 1962 NA
deal_1256 1962 NA
deal_1257 1962 NA
deal_1258 1962 NA
deal_1259 1962 NA
deal_1260 1962 NA
deal_1261 1962 NA
deal_1262 1962 0
deal_1263 1962 1
deal_1264 1962 NA
deal_1265 1962 NA
deal_1266 1962 NA
deal_1267 1962 NA
deal_1268 1962 NA
deal_1269 1962 NA
deal_1270 1962 NA
deal_1271 1962 NA
deal_1272 1962 NA
deal_1273 1962 NA
deal_1274 1962 NA
deal_1275 1962 NA
deal_1276 1962 NA
deal_1277 1962 NA
deal_1278 1962 NA
deal_1279 1962 NA
deal_1280 1962 NA
deal_1281 1962 NA
deal_1282 1962 NA
deal_1283 1962 NA
deal_1284 1962 NA
deal_1285 1962 NA
deal_1286 1962 NA
deal_1287 1962 NA
deal_1288 1962 NA
deal_1289 1962 NA
deal_1290 1962 NA
deal_1291 1962 NA
deal_1292 1962 NA
deal_1293 1962 NA
deal_1294 1962 NA
deal_1295 1962 NA
deal_1296 1962 NA
deal_1297 1962 NA
deal_1298 1962 NA
deal_1299 1962 NA
deal_1300 1962 NA
deal_1301 1962 NA
deal_1302 1962 NA
deal_1303 1962 NA
deal_1304 1962 NA
deal_1305 1962 NA
deal_1306 1962 NA
deal_1307 1962 NA
deal_1308 1962 NA
deal_1309 1962 NA
deal_1310 1962 NA
deal_1311 1962 NA
deal_1312 1962 NA
deal_1313 1962 NA
deal_1314 1962 NA
deal_1315 1962 NA
deal_1316 1962 NA
deal_1317 1962 NA
deal_1318 1962 NA
deal_1319 1962 NA
deal_1320 1962 0
deal_1321 1962 0
deal_1322 1962 NA
deal_1323 1962 NA
deal_1324 1962 NA
deal_1325 1962 NA
deal_1326 1962 NA
deal_1327 1962 NA
deal_1328 1962 NA
deal_1329 1962 NA
deal_1330 1962 NA
deal_1331 1962 NA
deal_1332 1962 NA
deal_1333 1962 NA
deal_1334 1962 NA
deal_1335 1962 NA
deal_1336 1962 NA
deal_1337 1962 NA
deal_1338 1962 NA
deal_1339 1962 NA
deal_1340 1962 NA
deal_1341 1962 NA
deal_1342 1962 NA
deal_1343 1962 NA
deal_1344 1962 NA
deal_1345 1962 NA
deal_1346 1962 NA
deal_1347 1962 NA
deal_1348 1962 NA
deal_1349 1962 NA
deal_1350 1962 NA
deal_1351 1962 NA
deal_1352 1962 NA
deal_1353 1962 NA
deal_1354 1962 NA
deal_1355 1962 NA
deal_1356 1962 NA
deal_1357 1962 NA
deal_1358 1962 NA
deal_1359 1962 NA
deal_1360 1962 NA
deal_1361 1962 NA
deal_1362 1962 NA
deal_1363 1962 NA
deal_1364 1962 NA
deal_1365 1962 NA
deal_1366 1962 NA
deal_1367 1962 NA
deal_1368 1962 NA
deal_1369 1962 NA
deal_1370 1962 NA
deal_1371 1962 NA
deal_1372 1962 NA
deal_1373 1962 NA
deal_1374 1962 NA
deal_1375 1962 NA
deal_1376 1962 NA
deal_1377 1962 NA
deal_1378 1962 NA
deal_1379 1962 NA
deal_1380 1962 NA
deal_1381 1962 NA
deal_1382 1962 NA
deal_1383 1962 NA
deal_1384 1962 NA
deal_1385 1962 NA
deal_1386 1962 NA
deal_1387 1962 NA
deal_1388 1962 NA
deal_1389 1962 NA
deal_1390 1962 NA
deal_1391 1962 NA
deal_1392 1962 NA
deal_1393 1962 NA
deal_1394 1962 NA
deal_1395 1962 NA
deal_1396 1962 NA
deal_1397 1962 NA
deal_1398 1962 NA
deal_1399 1962 NA
deal_1400 1962 NA
deal_1401 1962 NA
deal_1402 1962 NA
deal_1403 1962 NA
deal_1404 1962 NA
deal_1405 1962 NA
deal_1406 1962 NA
deal_1407 1962 NA
deal_1408 1962 NA
deal_1409 1962 NA
deal_1410 1962 NA
deal_1411 1962 NA
deal_1412 1962 NA
deal_1413 1962 NA
deal_1414 1962 NA
deal_1415 1962 NA
deal_1416 1962 NA
deal_1417 1962 NA
deal_1418 1962 NA
deal_1419 1962 NA
deal_1420 1962 NA
deal_1421 1962 NA
deal_1422 1962 0
deal_1423 1962 0
deal_1424 1962 NA
deal_1425 1962 NA
deal_1426 1962 NA
deal_1427 1962 NA
deal_1428 1962 NA
deal_1429 1962 NA
deal_1430 1962 NA
deal_1431 1962 NA
deal_1432 1962 NA
deal_1433 1962 NA
deal_1434 1962 NA
deal_1435 1962 NA
deal_1436 1962 0
deal_1437 1962 0
deal_1438 1962 NA
deal_1439 1962 NA
deal_1440 1962 NA
deal_1441 1962 NA
deal_1442 1962 NA
deal_1443 1962 NA
deal_1444 1962 NA
deal_1445 1962 NA
deal_1446 1962 NA
deal_1447 1962 NA
deal_1448 1962 NA
deal_1449 1962 NA
deal_1450 1962 NA
deal_1451 1962 NA
deal_1452 1962 NA
deal_1453 1962 NA
deal_1454 1962 NA
deal_1455 1962 NA
deal_1456 1962 NA
deal_1457 1962 NA
deal_1458 1962 NA
deal_1459 1962 NA
deal_1460 1962 NA
deal_1461 1962 NA
deal_1462 1962 NA
deal_1463 1962 NA
deal_1464 1962 NA
deal_1465 1962 NA
deal_1466 1962 NA
deal_1467 1962 NA
deal_1468 1962 NA
deal_1469 1962 NA
deal_1470 1962 NA
deal_1471 1962 NA
deal_1472 1962 NA
deal_1473 1962 NA
deal_1474 1962 NA
deal_1475 1962 NA
deal_1476 1962 NA
deal_1477 1962 NA
deal_1478 1962 NA
deal_1479 1962 NA
deal_1480 1962 NA
deal_1481 1962 NA
deal_1482 1962 NA
deal_1483 1962 NA
deal_1484 1962 NA
deal_1485 1962 NA
deal_1486 1962 NA
deal_1487 1962 NA
deal_1488 1962 NA
deal_1489 1962 NA
deal_1490 1962 NA
deal_1491 1962 NA
deal_1492 1962 NA
deal_1493 1962 NA
deal_1494 1962 NA
deal_1495 1962 NA
deal_1496 1962 0
deal_1497 1962 0
deal_1498 1962 NA
deal_1499 1962 NA
deal_1500 1962 NA
deal_1501 1962 NA
deal_1502 1962 NA
deal_1503 1962 NA
deal_1504 1962 NA
deal_1505 1962 NA
deal_1506 1962 NA
deal_1507 1962 NA
deal_1508 1962 NA
deal_1509 1962 NA
deal_1510 1962 NA
deal_1511 1962 NA
deal_1512 1962 NA
deal_1513 1962 NA
deal_1514 1962 NA
deal_1515 1962 NA
deal_1516 1962 NA
deal_1517 1962 NA
deal_1518 1962 NA
deal_1519 1962 NA
deal_1520 1962 NA
deal_1521 1962 NA
deal_1522 1962 NA
deal_1523 1962 NA
deal_1524 1962 NA
deal_1525 1962 NA
deal_1526 1962 NA
deal_1527 1962 NA
deal_1528 1962 NA
deal_1529 1962 NA
deal_1530 1962 NA
deal_1531 1962 NA
deal_1532 1962 NA
deal_1533 1962 NA
deal_1534 1962 NA
deal_1535 1962 NA
deal_1536 1962 NA
deal_1537 1962 NA
deal_1538 1962 NA
deal_1539 1962 NA
deal_1540 1962 NA
deal_1541 1962 NA
deal_1542 1962 NA
deal_1543 1962 NA
deal_1544 1962 NA
deal_1545 1962 NA
deal_1546 1962 NA
deal_1547 1962 NA
deal_1548 1962 NA
deal_1549 1962 NA
deal_1550 1962 NA
deal_1551 1962 NA
deal_1552 1962 NA
deal_1553 1962 NA
deal_1554 1962 NA
deal_1555 1962 NA
deal_1556 1962 NA
deal_1557 1962 NA
deal_1558 1962 NA
deal_1559 1962 NA
deal_1560 1962 NA
deal_1561 1962 NA
deal_1562 1962 NA
deal_1563 1962 NA
deal_1564 1962 NA
deal_1565 1962 NA
deal_1566 1962 NA
deal_1567 1962 NA
deal_1568 1962 NA
deal_1569 1962 NA
deal_1570 1962 NA
deal_1571 1962 NA
deal_1572 1962 NA
deal_1573 1962 NA
deal_1574 1962 NA
deal_1575 1962 NA
deal_1576 1962 NA
deal_1577 1962 NA
deal_1578 1962 NA
deal_1579 1962 NA
deal_1580 1962 NA
deal_1581 1962 NA
deal_1582 1962 3
deal_1583 1962 0
deal_1584 1962 NA
deal_1585 1962 NA
deal_1586 1962 NA
deal_1587 1962 NA
deal_1588 1962 NA
deal_1589 1962 NA
deal_1590 1962 NA
deal_1591 1962 NA
deal_1592 1962 NA
deal_1593 1962 NA
deal_1594 1962 NA
deal_1595 1962 NA
deal_1596 1962 0
deal_1597 1962 0
deal_1598 1962 NA
deal_1599 1962 NA
deal_1600 1962 NA
deal_1601 1962 NA
deal_1602 1962 NA
deal_1603 1962 NA
deal_1604 1962 NA
deal_1605 1962 NA
deal_1606 1962 NA
deal_1607 1962 NA
deal_1608 1962 NA
deal_1609 1962 NA
deal_1610 1962 NA
deal_1611 1962 NA
deal_1612 1962 NA
deal_1613 1962 NA
deal_1614 1962 NA
deal_1615 1962 NA
deal_1616 1962 NA
deal_1617 1962 NA
deal_1618 1962 NA
deal_1619 1962 NA
deal_1620 1962 NA
deal_1621 1962 NA
deal_1622 1962 NA
deal_1623 1962 NA
deal_1624 1962 NA
deal_1625 1962 NA
deal_1626 1962 NA
deal_1627 1962 NA
deal_1628 1962 NA
deal_1629 1962 NA
deal_1630 1962 NA
deal_1631 1962 NA
deal_1632 1962 NA
deal_1633 1962 NA
deal_1634 1962 NA
deal_1635 1962 NA
deal_1636 1962 NA
deal_1637 1962 NA
deal_1638 1962 NA
deal_1639 1962 NA
deal_1640 1962 NA
deal_1641 1962 NA
deal_1642 1962 NA
deal_1643 1962 NA
deal_1644 1962 0
deal_1645 1962 0
deal_1646 1962 NA
deal_1647 1962 NA
deal_1648 1962 NA
deal_1649 1962 NA
deal_1650 1962 NA
deal_1651 1962 NA
deal_1652 1962 NA
deal_1653 1962 NA
deal_1654 1962 NA
deal_1655 1962 NA
deal_1656 1962 NA
deal_1657 1962 NA
deal_1658 1962 NA
deal_1659 1962 NA
deal_1660 1962 NA
deal_1661 1962 NA
deal_1662 1962 NA
deal_1663 1962 NA
deal_1664 1962 NA
deal_1665 1962 NA
deal_1666 1962 NA
deal_1667 1962 NA
deal_1668 1962 NA
deal_1669 1962 NA
deal_1670 1962 NA
deal_1671 1962 NA
deal_1672 1962 NA
deal_1673 1962 NA
deal_1674 1962 NA
deal_1675 1962 NA
deal_1676 1962 NA
deal_1677 1962 NA
deal_1678 1962 NA
deal_1679 1962 NA
deal_1680 1962 NA
deal_1681 1962 NA
deal_1682 1962 NA
deal_1683 1962 NA
deal_1684 1962 NA
deal_1685 1962 NA
deal_1686 1962 NA
deal_1687 1962 NA
deal_1688 1962 NA
deal_1689 1962 NA
deal_1690 1962 NA
deal_1691 1962 NA
deal_1692 1962 NA
deal_1693 1962 NA
deal_1694 1962 NA
deal_1695 1962 NA
deal_1696 1962 NA
deal_1697 1962 NA
deal_1698 1962 NA
deal_1699 1962 NA
deal_1700 1962 NA
deal_1701 1962 NA
deal_1702 1962 NA
deal_1703 1962 NA
deal_1704 1962 NA
deal_1705 1962 NA
deal_1706 1962 NA
deal_1707 1962 NA
deal_1708 1962 NA
deal_1709 1962 NA
deal_1710 1962 NA
deal_1711 1962 NA
deal_1712 1962 NA
deal_1713 1962 NA
deal_1714 1962 NA
deal_1715 1962 NA
deal_1716 1962 NA
deal_1717 1962 NA
deal_1718 1962 NA
deal_1719 1962 NA
deal_1720 1962 NA
deal_1721 1962 NA
deal_1722 1962 NA
deal_1723 1962 NA
deal_1724 1962 NA
deal_1725 1962 NA
deal_1726 1962 NA
deal_1727 1962 NA
deal_1728 1962 NA
deal_1729 1962 NA
deal_1730 1962 NA
deal_1731 1962 NA
deal_1732 1962 NA
deal_1733 1962 NA
deal_1734 1962 NA
deal_1735 1962 NA
deal_1736 1962 NA
deal_1737 1962 NA
deal_1738 1962 NA
deal_1739 1962 NA
deal_1740 1962 NA
deal_1741 1962 NA
deal_1742 1962 NA
deal_1743 1962 NA
deal_1744 1962 NA
deal_1745 1962 NA
deal_1746 1962 NA
deal_1747 1962 NA
deal_1748 1962 NA
deal_1749 1962 NA
deal_1750 1962 NA
deal_1751 1962 NA
deal_1752 1962 2
deal_1753 1962 1
deal_1754 1962 NA
deal_1755 1962 NA
deal_1756 1962 NA
deal_1757 1962 NA
deal_1758 1962 NA
deal_1759 1962 NA
deal_1760 1962 NA
deal_1761 1962 NA
deal_1762 1962 NA
deal_1763 1962 NA
deal_1764 1962 NA
deal_1765 1962 NA
deal_1766 1962 NA
deal_1767 1962 NA
deal_1768 1962 NA
deal_1769 1962 NA
deal_1770 1962 NA
deal_1771 1962 NA
deal_1772 1962 NA
deal_1773 1962 NA
deal_1774 1962 NA
deal_1775 1962 NA
deal_1776 1962 NA
deal_1777 1962 NA
deal_1778 1962 NA
deal_1779 1962 NA
deal_1780 1962 NA
deal_1781 1962 NA
deal_1782 1962 NA
deal_1783 1962 NA
deal_1784 1967 NA
deal_1785 1967 NA
deal_1786 1967 0
deal_1787 1967 0
deal_1788 1967 NA
deal_1789 1967 NA
deal_1790 1967 NA
deal_1791 1967 NA
deal_1792 1967 NA
deal_1793 1967 NA
deal_1794 1967 NA
deal_1795 1967 NA
deal_1796 1967 NA
deal_1797 1967 NA
deal_1798 1967 NA
deal_1799 1967 NA
deal_1800 1967 NA
deal_1801 1967 NA
deal_1802 1967 NA
deal_1803 1967 NA
deal_1804 1967 NA
deal_1805 1967 NA
deal_1806 1967 NA
deal_1807 1967 NA
deal_1808 1967 NA
deal_1809 1967 NA
deal_1810 1967 NA
deal_1811 1967 NA
deal_1812 1967 NA
deal_1813 1967 NA
deal_1814 1967 NA
deal_1815 1967 NA
deal_1816 1967 NA
deal_1817 1967 NA
deal_1818 1967 NA
deal_1819 1967 NA
deal_1820 1967 NA
deal_1821 1967 NA
deal_1822 1967 NA
deal_1823 1967 NA
deal_1824 1967 NA
deal_1825 1967 NA
deal_1826 1967 NA
deal_1827 1967 NA
deal_1828 1967 NA
deal_1829 1967 NA
deal_1830 1967 NA
deal_1831 1967 NA
deal_1832 1967 0
deal_1833 1967 0
deal_1834 1967 NA
deal_1835 1967 NA
deal_1836 1967 NA
deal_1837 1967 NA
deal_1838 1967 NA
deal_1839 1967 NA
deal_1840 1967 NA
deal_1841 1967 NA
deal_1842 1967 0
deal_1843 1967 0
deal_1844 1967 NA
deal_1845 1967 NA
deal_1846 1967 NA
deal_1847 1967 NA
deal_1848 1967 NA
deal_1849 1967 NA
deal_1850 1967 NA
deal_1851 1967 NA
deal_1852 1967 NA
deal_1853 1967 NA
deal_1854 1967 NA
deal_1855 1967 NA
deal_1856 1967 NA
deal_1857 1967 NA
deal_1858 1967 NA
deal_1859 1967 NA
deal_1860 1967 NA
deal_1861 1967 NA
deal_1862 1967 0
deal_1863 1967 0
deal_1864 1967 NA
deal_1865 1967 NA
deal_1866 1967 NA
deal_1867 1967 NA
deal_1868 1967 NA
deal_1869 1967 NA
deal_1870 1967 NA
deal_1871 1967 NA
deal_1872 1967 NA
deal_1873 1967 NA
deal_1874 1967 NA
deal_1875 1967 NA
deal_1876 1967 NA
deal_1877 1967 NA
deal_1878 1967 NA
deal_1879 1967 NA
deal_1880 1967 NA
deal_1881 1967 NA
deal_1882 1967 NA
deal_1883 1967 NA
deal_1884 1967 NA
deal_1885 1967 NA
deal_1886 1967 NA
deal_1887 1967 NA
deal_1888 1967 NA
deal_1889 1967 NA
deal_1890 1967 NA
deal_1891 1967 NA
deal_1892 1967 NA
deal_1893 1967 NA
deal_1894 1967 NA
deal_1895 1967 NA
deal_1896 1967 NA
deal_1897 1967 NA
deal_1898 1967 NA
deal_1899 1967 NA
deal_1900 1967 NA
deal_1901 1967 NA
deal_1902 1967 NA
deal_1903 1967 NA
deal_1904 1967 NA
deal_1905 1967 NA
deal_1906 1967 NA
deal_1907 1967 NA
deal_1908 1967 NA
deal_1909 1967 NA
deal_1910 1967 NA
deal_1911 1967 NA
deal_1912 1967 NA
deal_1913 1967 NA
deal_1914 1967 NA
deal_1915 1967 NA
deal_1916 1967 NA
deal_1917 1967 NA
deal_1918 1967 NA
deal_1919 1967 NA
deal_1920 1967 NA
deal_1921 1967 NA
deal_1922 1967 NA
deal_1923 1967 NA
deal_1924 1967 NA
deal_1925 1967 NA
deal_1926 1967 NA
deal_1927 1967 NA
deal_1928 1967 0
deal_1929 1967 0
deal_1930 1967 NA
deal_1931 1967 NA
deal_1932 1967 NA
deal_1933 1967 NA
deal_1934 1967 NA
deal_1935 1967 NA
deal_1936 1967 NA
deal_1937 1967 NA
deal_1938 1967 NA
deal_1939 1967 NA
deal_1940 1967 NA
deal_1941 1967 NA
deal_1942 1967 NA
deal_1943 1967 NA
deal_1944 1967 2
deal_1945 1967 0
deal_1946 1967 NA
deal_1947 1967 NA
deal_1948 1967 NA
deal_1949 1967 NA
deal_1950 1967 NA
deal_1951 1967 NA
deal_1952 1967 NA
deal_1953 1967 NA
deal_1954 1967 NA
deal_1955 1967 NA
deal_1956 1967 NA
deal_1957 1967 NA
deal_1958 1967 NA
deal_1959 1967 NA
deal_1960 1967 NA
deal_1961 1967 NA
deal_1962 1967 NA
deal_1963 1967 NA
deal_1964 1967 NA
deal_1965 1967 NA
deal_1966 1967 NA
deal_1967 1967 NA
deal_1968 1967 NA
deal_1969 1967 NA
deal_1970 1967 NA
deal_1971 1967 NA
deal_1972 1967 NA
deal_1973 1967 NA
deal_1974 1967 NA
deal_1975 1967 NA
deal_1976 1967 NA
deal_1977 1967 NA
deal_1978 1967 NA
deal_1979 1967 NA
deal_1980 1967 NA
deal_1981 1967 NA
deal_1982 1967 NA
deal_1983 1967 NA
deal_1984 1967 NA
deal_1985 1967 NA
deal_1986 1967 NA
deal_1987 1967 NA
deal_1988 1967 NA
deal_1989 1967 NA
deal_1990 1967 NA
deal_1991 1967 NA
deal_1992 1967 NA
deal_1993 1967 NA
deal_1994 1967 NA
deal_1995 1967 NA
deal_1996 1967 NA
deal_1997 1967 NA
deal_1998 1967 NA
deal_1999 1967 NA
deal_2000 1967 NA
deal_2001 1967 NA
deal_2002 1967 NA
deal_2003 1967 NA
deal_2004 1967 NA
deal_2005 1967 NA
deal_2006 1967 NA
deal_2007 1967 NA
deal_2008 1967 3
deal_2009 1967 0
deal_2010 1967 NA
deal_2011 1967 NA
deal_2012 1967 NA
deal_2013 1967 NA
deal_2014 1967 NA
deal_2015 1967 NA
deal_2016 1967 NA
deal_2017 1967 NA
deal_2018 1967 NA
deal_2019 1967 NA
deal_2020 1967 NA
deal_2021 1967 NA
deal_2022 1967 NA
deal_2023 1967 NA
deal_2024 1967 NA
deal_2025 1967 NA
deal_2026 1967 NA
deal_2027 1967 NA
deal_2028 1967 NA
deal_2029 1967 NA
deal_2030 1967 NA
deal_2031 1967 NA
deal_2032 1967 NA
deal_2033 1967 NA
deal_2034 1967 NA
deal_2035 1967 NA
deal_2036 1967 NA
deal_2037 1967 NA
deal_2038 1967 NA
deal_2039 1967 NA
deal_2040 1973 NA
deal_2041 1973 NA
deal_2042 1973 NA
deal_2043 1973 NA
deal_2044 1973 NA
deal_2045 1973 NA
deal_2046 1973 NA
deal_2047 1973 NA
deal_2048 1973 NA
deal_2049 1973 NA
deal_2050 1973 NA
deal_2051 1973 NA
deal_2052 1973 NA
deal_2053 1973 NA
deal_2054 1973 NA
deal_2055 1973 NA
deal_2056 1973 NA
deal_2057 1973 NA
deal_2058 1973 NA
deal_2059 1973 NA
deal_2060 1973 NA
deal_2061 1973 NA
deal_2062 1973 NA
deal_2063 1973 NA
deal_2064 1973 NA
deal_2065 1973 NA
deal_2066 1973 NA
deal_2067 1973 NA
deal_2068 1973 NA
deal_2069 1973 NA
deal_2070 1973 NA
deal_2071 1973 NA
deal_2072 1973 NA
deal_2073 1973 NA
deal_2074 1973 NA
deal_2075 1973 NA
deal_2076 1973 NA
deal_2077 1973 NA
deal_2078 1973 NA
deal_2079 1973 NA
deal_2080 1973 NA
deal_2081 1973 NA
deal_2082 1973 NA
deal_2083 1973 NA
deal_2084 1973 NA
deal_2085 1973 NA
deal_2086 1973 NA
deal_2087 1973 NA
deal_2088 1973 NA
deal_2089 1973 NA
deal_2090 1973 NA
deal_2091 1973 NA
deal_2092 1973 NA
deal_2093 1973 NA
deal_2094 1973 NA
deal_2095 1973 NA
deal_2096 1973 NA
deal_2097 1973 NA
deal_2098 1973 NA
deal_2099 1973 NA
deal_2100 1973 NA
deal_2101 1973 NA
deal_2102 1973 NA
deal_2103 1973 NA
deal_2104 1973 NA
deal_2105 1973 NA
deal_2106 1973 NA
deal_2107 1973 NA
deal_2108 1973 NA
deal_2109 1973 NA
deal_2110 1973 NA
deal_2111 1973 NA
deal_2112 1973 NA
deal_2113 1973 NA
deal_2114 1973 NA
deal_2115 1973 NA
deal_2116 1973 NA
deal_2117 1973 NA
deal_2118 1973 NA
deal_2119 1973 NA
deal_2120 1973 NA
deal_2121 1973 NA
deal_2122 1973 NA
deal_2123 1973 NA
deal_2124 1973 NA
deal_2125 1973 NA
deal_2126 1973 NA
deal_2127 1973 NA
deal_2128 1973 NA
deal_2129 1973 NA
deal_2130 1973 NA
deal_2131 1973 NA
deal_2132 1973 NA
deal_2133 1973 NA
deal_2134 1973 NA
deal_2135 1973 NA
deal_2136 1973 NA
deal_2137 1973 NA
deal_2138 1973 NA
deal_2139 1973 NA
deal_2140 1973 NA
deal_2141 1973 NA
deal_2142 1973 NA
deal_2143 1973 NA
deal_2144 1973 NA
deal_2145 1973 NA
deal_2146 1973 NA
deal_2147 1973 NA
deal_2148 1973 NA
deal_2149 1973 NA
deal_2150 1973 NA
deal_2151 1973 NA
deal_2152 1973 NA
deal_2153 1973 NA
deal_2154 1973 NA
deal_2155 1973 NA
deal_2156 1973 NA
deal_2157 1973 NA
deal_2158 1973 NA
deal_2159 1973 NA
deal_2160 1973 NA
deal_2161 1973 NA
deal_2162 1973 NA
deal_2163 1973 NA
deal_2164 1973 NA
deal_2165 1973 NA
deal_2166 1973 NA
deal_2167 1973 NA
deal_2168 1973 NA
deal_2169 1973 NA
deal_2170 1973 NA
deal_2171 1973 NA
deal_2172 1973 NA
deal_2173 1973 NA
deal_2174 1973 NA
deal_2175 1973 NA
deal_2176 1973 NA
deal_2177 1973 NA
deal_2178 1973 NA
deal_2179 1973 NA
deal_2180 1973 NA
deal_2181 1973 NA
deal_2182 1973 NA
deal_2183 1973 NA
deal_2184 1973 NA
deal_2185 1973 NA
deal_2186 1973 NA
deal_2187 1973 NA
deal_2188 1973 NA
deal_2189 1973 NA
deal_2190 1973 NA
deal_2191 1973 NA
deal_2192 1973 NA
deal_2193 1973 NA
deal_2194 1973 NA
deal_2195 1973 NA
deal_2196 1973 NA
deal_2197 1973 NA
deal_2198 1973 NA
deal_2199 1973 NA
deal_2200 1973 NA
deal_2201 1973 NA
deal_2202 1973 NA
deal_2203 1973 NA
deal_2204 1973 NA
deal_2205 1973 NA
deal_2206 1973 NA
deal_2207 1973 NA
deal_2208 1973 NA
deal_2209 1973 NA
deal_2210 1973 NA
deal_2211 1973 NA
deal_2212 1973 NA
deal_2213 1973 NA
deal_2214 1973 NA
deal_2215 1973 NA
deal_2216 1973 0
deal_2217 1973 3
deal_2218 1973 NA
deal_2219 1973 NA
deal_2220 1973 NA
deal_2221 1973 NA
deal_2222 1973 NA
deal_2223 1973 NA
deal_2224 1973 NA
deal_2225 1973 NA
deal_2226 1973 NA
deal_2227 1973 NA
deal_2228 1973 NA
deal_2229 1973 NA
deal_2230 1973 NA
deal_2231 1973 NA
deal_2232 1973 0
deal_2233 1973 0
deal_2234 1973 NA
deal_2235 1973 NA
deal_2236 1973 NA
deal_2237 1973 NA
deal_2238 1973 NA
deal_2239 1973 NA
deal_2240 1973 NA
deal_2241 1973 NA
deal_2242 1973 NA
deal_2243 1973 NA
deal_2244 1973 NA
deal_2245 1973 NA
deal_2246 1973 NA
deal_2247 1973 NA
deal_2248 1973 NA
deal_2249 1973 NA
deal_2250 1973 NA
deal_2251 1973 NA
deal_2252 1973 NA
deal_2253 1973 NA
deal_2254 1973 NA
deal_2255 1973 NA
deal_2256 1973 NA
deal_2257 1973 NA
deal_2258 1973 NA
deal_2259 1973 NA
deal_2260 1973 NA
deal_2261 1973 NA
deal_2262 1973 NA
deal_2263 1973 NA
deal_2264 1973 NA
deal_2265 1973 NA
deal_2266 1973 NA
deal_2267 1973 NA
deal_2268 1973 NA
deal_2269 1973 NA
deal_2270 1973 NA
deal_2271 1973 NA
deal_2272 1973 NA
deal_2273 1973 NA
deal_2274 1973 NA
deal_2275 1973 NA
deal_2276 1973 NA
deal_2277 1973 NA
deal_2278 1973 NA
deal_2279 1973 NA
deal_2280 1973 NA
deal_2281 1973 NA
deal_2282 1973 NA
deal_2283 1973 NA
deal_2284 1973 NA
deal_2285 1973 NA
deal_2286 1973 NA
deal_2287 1973 NA
deal_2288 1973 NA
deal_2289 1973 NA
deal_2290 1973 NA
deal_2291 1973 NA
deal_2292 1973 NA
deal_2293 1973 NA
deal_2294 1973 NA
deal_2295 1973 NA
deal_2296 1974 NA
deal_2297 1974 NA
deal_2298 1974 NA
deal_2299 1974 NA
deal_2300 1974 NA
deal_2301 1974 NA
deal_2302 1974 NA
deal_2303 1974 NA
deal_2304 1974 NA
deal_2305 1974 NA
deal_2306 1974 NA
deal_2307 1974 NA
deal_2308 1974 NA
deal_2309 1974 NA
deal_2310 1974 NA
deal_2311 1974 NA
deal_2312 1974 NA
deal_2313 1974 NA
deal_2314 1974 NA
deal_2315 1974 NA
deal_2316 1974 NA
deal_2317 1974 NA
deal_2318 1974 0
deal_2319 1974 0
deal_2320 1974 NA
deal_2321 1974 NA
deal_2322 1974 NA
deal_2323 1974 NA
deal_2324 1974 NA
deal_2325 1974 NA
deal_2326 1974 NA
deal_2327 1974 NA
deal_2328 1974 NA
deal_2329 1974 NA
deal_2330 1974 NA
deal_2331 1974 NA
deal_2332 1974 NA
deal_2333 1974 NA
deal_2334 1974 NA
deal_2335 1974 NA
deal_2336 1974 NA
deal_2337 1974 NA
deal_2338 1974 NA
deal_2339 1974 NA
deal_2340 1974 NA
deal_2341 1974 NA
deal_2342 1974 0
deal_2343 1974 0
deal_2344 1974 NA
deal_2345 1974 NA
deal_2346 1974 NA
deal_2347 1974 NA
deal_2348 1974 NA
deal_2349 1974 NA
deal_2350 1974 NA
deal_2351 1974 NA
deal_2352 1974 NA
deal_2353 1974 NA
deal_2354 1974 NA
deal_2355 1974 NA
deal_2356 1974 NA
deal_2357 1974 NA
deal_2358 1974 NA
deal_2359 1974 NA
deal_2360 1974 NA
deal_2361 1974 NA
deal_2362 1974 NA
deal_2363 1974 NA
deal_2364 1974 NA
deal_2365 1974 NA
deal_2366 1974 NA
deal_2367 1974 NA
deal_2368 1974 NA
deal_2369 1974 NA
deal_2370 1974 NA
deal_2371 1974 NA
deal_2372 1974 NA
deal_2373 1974 NA
deal_2374 1974 NA
deal_2375 1974 NA
deal_2376 1974 NA
deal_2377 1974 NA
deal_2378 1974 NA
deal_2379 1974 NA
deal_2380 1974 NA
deal_2381 1974 NA
deal_2382 1974 NA
deal_2383 1974 NA
deal_2384 1974 NA
deal_2385 1974 NA
deal_2386 1974 NA
deal_2387 1974 NA
deal_2388 1974 NA
deal_2389 1974 NA
deal_2390 1974 NA
deal_2391 1974 NA
deal_2392 1974 NA
deal_2393 1974 NA
deal_2394 1974 NA
deal_2395 1974 NA
deal_2396 1974 NA
deal_2397 1974 NA
deal_2398 1974 NA
deal_2399 1974 NA
deal_2400 1974 NA
deal_2401 1974 NA
deal_2402 1974 NA
deal_2403 1974 NA
deal_2404 1974 NA
deal_2405 1974 NA
deal_2406 1974 NA
deal_2407 1974 NA
deal_2408 1974 NA
deal_2409 1974 NA
deal_2410 1974 NA
deal_2411 1974 NA
deal_2412 1974 NA
deal_2413 1974 NA
deal_2414 1974 NA
